colorfulness,minEnergy,lightning,globalActivity,nbWhiteFrames,nbSceneCuts,cutLength,flatness_env,wtf_max2stdratio_1,wtf_max2stdratio_2,wtf_max2stdratio_3,wtf_max2stdratio_4,wtf_max2stdratio_5,wtf_max2stdratio_6,wtf_max2stdratio_7,wtf_max2stdratio_8,wtf_max2stdratio_9,wtf_max2stdratio_10,wtf_max2stdratio_11,wtf_max2stdratio_12,medianLightness,slope,alpha,hueCount,maxSaliencyCount,compositionalBalance,depthOfField,saliencyDisparity,spatialEdgeDistributionArea,entropyComplexity,nbWhiteFrames,nbFades,nbSceneCuts,asymmetry_env,flatness,zcr,colorStrength,colorRawEnergy
4.465396,2.362193,0.282811,0.365616,0,2,84.5,0,5.02E+00,4.77E+00,4.40E+00,4.10E+00,3.79E+00,3.50E+00,2.82E+00,2.15E+00,1.61E+00,1.43E+00,1.41E+00,1.63E+15,0.043137,1.419175,62,11,0.003655,0,0,0.144812,0.913163,7.728009,0,1,2,209.748611,0,0.037517,0.007298,28.864498
14.357928,1.363339,0,0.260766,0,0,0,0,4.71E+00,4.56E+00,4.35E+00,4.19E+00,4.00E+00,3.53E+00,2.91E+00,2.15E+00,1.58E+00,1.42E+00,1.41E+00,1.76E+15,0.482353,1.461415,30,23,0.032908,5.762567,72.705589,0.210637,0.843011,8.726514,0,2,0,287.742432,0,0.032841,0.026955,21.405423
14.949757,1.589816,1.079079,0.065368,0,0,0,0,4.92E+00,4.75E+00,4.51E+00,4.30E+00,3.99E+00,3.54E+00,2.89E+00,2.20E+00,1.61E+00,1.43E+00,1.41E+00,1.66E+15,0.05098,1.428768,241,24,0.014996,7.057261,41.100185,0.055263,0.841791,8.953259,0,0,0,243.015557,0,0.045272,0.019929,48.939102
16.228525,1.33135,0.490034,0.144403,0,0,0,0,5.07E+00,4.82E+00,4.62E+00,4.33E+00,4.06E+00,3.63E+00,2.94E+00,2.19E+00,1.60E+00,1.43E+00,1.41E+00,2.05E+15,0.14902,1.371219,42,26,0.024084,9.052655,36.084522,0.078889,0.896841,9.693665,0,1,0,251.016871,0,0.040576,0.01972,19.912649
14.563784,1.118564,0.405246,0.095076,0,2,66.5,0,4.95E+00,4.79E+00,4.53E+00,4.25E+00,3.90E+00,3.54E+00,2.98E+00,2.28E+00,1.64E+00,1.43E+00,1.41E+00,1.59E+15,0.184314,1.426898,39,36,0.031706,0.348436,53.321331,0.075465,0.911249,11.86359,0,0,2,291.572131,0,0.033449,0.017845,23.894481
9.061398,1.789954,0.846845,0.131057,0,0,0,0,5.04E+00,4.86E+00,4.59E+00,4.28E+00,3.97E+00,3.59E+00,2.95E+00,2.22E+00,1.63E+00,1.43E+00,1.41E+00,2.29E+15,0.223529,1.380326,18,22,0.001936,0.255686,9.203103,0.028238,0.915556,10.67519,0,1,0,267.980416,0,0.041792,0.014587,49.790194
13.624354,1.283672,0.194785,0.060708,0,0,0,0,4.86E+00,4.70E+00,4.42E+00,4.16E+00,3.86E+00,3.53E+00,2.89E+00,2.20E+00,1.60E+00,1.43E+00,1.41E+00,1.34E+15,0.239216,1.430959,39,29,0.000339,0.597923,60.011051,0.038097,0.906182,11.447049,0,0,0,326.892045,0,0.045016,0.018639,22.013365
13.196987,1.261968,0.761267,0.091334,0,2,95,0,5.09E+00,4.76E+00,4.48E+00,4.14E+00,3.87E+00,3.57E+00,2.94E+00,2.26E+00,1.62E+00,1.42E+00,1.41E+00,1.56E+15,0.117647,1.409325,39,29,0.001901,1.670311,111.373322,0.013119,0.900899,11.588443,0,0,2,329.309504,0,0.030681,0.017429,22.92677
12.404752,1.305107,0.057939,0.066046,0,1,228,0,4.67E+00,4.51E+00,4.34E+00,4.09E+00,3.88E+00,3.60E+00,2.93E+00,2.24E+00,1.60E+00,1.42E+00,1.41E+00,1.33E+15,0.219608,1.414694,41,28,0.007352,0.138324,51.949619,0.031889,0.910057,11.006899,0,0,1,443.939481,0,0.030399,0.018429,17.842722
12.405697,1.147206,0.645895,0.096372,0,1,97,0,5.05E+00,4.85E+00,4.59E+00,4.29E+00,3.98E+00,3.63E+00,2.89E+00,2.21E+00,1.60E+00,1.42E+00,1.41E+00,1.88E+15,0.113725,1.430376,31,36,0.109514,0.720997,98.635628,0.101255,0.876046,10.386618,0,0,1,241.996696,0,0.051118,0.017036,26.077487
14.184524,1.275574,0.761843,0.080846,0,1,66,0,5.01E+00,4.78E+00,4.51E+00,4.22E+00,3.97E+00,3.59E+00,2.92E+00,2.21E+00,1.62E+00,1.43E+00,1.41E+00,2.36E+15,0.156863,1.422578,41,25,0.019067,1.105112,1.222183,0.068887,0.902663,10.747434,0,0,1,305.233991,0,0.03801,0.021139,16.350656
19.072735,1.646054,0,0.206955,0,1,237,0,5.03E+00,4.90E+00,4.63E+00,4.35E+00,3.99E+00,3.54E+00,2.91E+00,2.14E+00,1.60E+00,1.42E+00,1.41E+00,2.78E+15,0.105882,1.434682,19,40,0.000699,4.354161,9.63986,0.00761,0.902635,9.13355,0,2,1,169.876837,0,0.042832,0.034645,76.950192
14.664059,1.476478,0.104567,0.289803,0,2,94.5,0.014042,4.93E+00,4.77E+00,4.48E+00,4.21E+00,3.88E+00,3.50E+00,2.97E+00,2.23E+00,1.62E+00,1.42E+00,1.41E+00,1.66E+15,0.223529,1.40589,39,71,0.019974,0.429024,21.651903,0.136982,0.880649,10.039892,0,2,2,311.272534,0.000572,0.02665,0.027521,104.976002
11.543618,1.469453,0.561644,0.21567,0,1,196,0,5.06E+00,4.99E+00,4.70E+00,4.34E+00,3.93E+00,3.51E+00,2.85E+00,2.17E+00,1.60E+00,1.43E+00,1.41E+00,2.29E+15,0.172549,1.46485,19,25,0.002773,0.275828,0.275828,0.035716,0.901809,9.862221,0,1,1,163.88596,0,0.05777,0.017177,26.235753
10.864774,1.112269,0.429401,0.048375,0,1,59,0,4.98E+00,4.80E+00,4.52E+00,4.23E+00,3.89E+00,3.57E+00,2.95E+00,2.20E+00,1.60E+00,1.42E+00,1.41E+00,2.41E+15,0.141176,1.417417,18,38,0.002214,0.565541,80.680817,0.021548,0.88055,11.947381,0,0,1,230.313808,0,0.04517,0.015426,34.969112
14.257697,1.281294,0.100773,0.014621,0,0,0,0,4.85E+00,4.73E+00,4.52E+00,4.22E+00,3.89E+00,3.60E+00,2.90E+00,2.15E+00,1.57E+00,1.42E+00,1.41E+00,1.78E+15,0.164706,1.452679,19,23,0.00326,0.184282,121.483276,0.026542,0.890324,10.138715,0,0,0,306.17709,0,0.043049,0.019262,25.164852
25.559706,1.315836,0.049347,0.170686,0,2,83,0,4.87E+00,4.72E+00,4.50E+00,4.22E+00,3.92E+00,3.52E+00,2.92E+00,2.19E+00,1.60E+00,1.41E+00,1.41E+00,2.38E+15,0.258824,1.46372,24,23,0.038199,0.094967,55.340611,0.061646,0.898384,9.897832,0,1,2,311.701971,0,0.038101,0.030785,49.2654
11.280711,1.044978,0.279453,0.012121,0,0,0,0,4.86E+00,4.65E+00,4.42E+00,4.13E+00,3.82E+00,3.51E+00,2.94E+00,2.26E+00,1.63E+00,1.43E+00,1.41E+00,2.31E+15,0.156863,1.415984,18,37,0.018824,2.128066,66.050209,0.043593,0.897934,11.81643,0,0,0,303.510464,0,0.026296,0.016598,33.854999
11.806982,1.411343,0.111431,0.058631,0,2,85.5,0,4.67E+00,4.52E+00,4.37E+00,4.13E+00,3.82E+00,3.49E+00,2.93E+00,2.19E+00,1.62E+00,1.42E+00,1.41E+00,1.76E+15,0.14902,1.458626,19,24,0.005573,0.645564,13.612401,0.03024,0.8916,9.931095,0,0,2,369.947012,0,0.030231,0.017301,20.87732
11.274993,0.888216,0.117119,0.114348,0,2,98,0,4.69E+00,4.46E+00,4.26E+00,4.03E+00,3.75E+00,3.47E+00,2.94E+00,2.26E+00,1.65E+00,1.43E+00,1.41E+00,1.80E+15,0.176471,1.420616,19,44,0.058763,0.592128,62.948921,0.139657,0.876342,11.47102,0,0,2,462.107936,0,0.020969,0.016694,44.677172
10.278535,1.611664,0.333632,0.198484,0,2,96.5,0,4.74E+00,4.55E+00,4.31E+00,4.07E+00,3.84E+00,3.56E+00,3.03E+00,2.31E+00,1.65E+00,1.42E+00,1.41E+00,1.64E+15,0.176471,1.513328,31,24,0.004015,0.12117,0.19586,0.097765,0.879002,9.071836,0,1,2,354.830578,0,0.020792,0.016212,20.900073
11.542215,1.061633,0.845587,0.214307,0,2,48.5,0,4.77E+00,4.56E+00,4.37E+00,4.12E+00,3.85E+00,3.54E+00,2.98E+00,2.24E+00,1.64E+00,1.42E+00,1.41E+00,1.48E+15,0.317647,1.381995,15,36,0.028481,0.369097,54.341194,0.290226,0.874897,11.446393,0,1,2,284.650441,0,0.032416,0.020134,25.206583
12.323703,1.010671,1.027866,0.180812,0,3,78.666664,0,4.67E+00,4.52E+00,4.35E+00,4.17E+00,3.97E+00,3.53E+00,2.94E+00,2.14E+00,1.57E+00,1.42E+00,1.41E+00,1.58E+15,0.258824,1.387847,19,36,0.00944,5.952078,45.68121,0.178242,0.91505,10.750834,0,1,3,290.752418,0,0.034472,0.018988,24.222584
13.173532,1.011612,1.025838,0.125099,0,1,74,0,4.97E+00,4.81E+00,4.59E+00,4.29E+00,3.93E+00,3.57E+00,3.02E+00,2.20E+00,1.62E+00,1.43E+00,1.41E+00,1.88E+15,0.211765,1.427286,18,37,0.003494,0.119751,116.980507,0.031973,0.902128,10.671686,0,0,1,222.067366,0,0.042669,0.018693,29.572042
15.051673,1.221344,0.845909,0.267318,0,4,57.5,0,5.04E+00,4.82E+00,4.61E+00,4.34E+00,3.92E+00,3.50E+00,3.00E+00,2.24E+00,1.63E+00,1.43E+00,1.41E+00,1.72E+15,0.168627,1.440905,15,28,0.004996,3.637657,40.688179,0.155397,0.906951,11.493985,0,0,4,236.084455,0,0.039407,0.018096,30.338513
15.835942,1.131701,0.524314,0.31784,0,1,57,0.004378,4.88E+00,4.69E+00,4.49E+00,4.28E+00,3.89E+00,3.56E+00,3.04E+00,2.30E+00,1.63E+00,1.42E+00,1.41E+00,1.26E+15,0.184314,1.444136,18,29,0.002591,0.086168,46.616657,0.042748,0.906731,11.241659,0,1,1,265.433731,0.000506,0.033051,0.018052,24.989423
15.544693,0.850698,0.580797,0.27312,0,3,66.333336,0,4.74E+00,4.66E+00,4.53E+00,4.33E+00,3.98E+00,3.63E+00,3.07E+00,2.27E+00,1.64E+00,1.43E+00,1.41E+00,1.39E+15,0.266667,1.354329,18,45,0.005729,0.200014,48.578957,0.168563,0.895245,11.782637,0,1,3,258.625979,0,0.040601,0.020917,28.431608
9.172167,1.283856,0.471981,0.093993,0,3,68.666664,0,4.97E+00,4.87E+00,4.63E+00,4.36E+00,4.01E+00,3.57E+00,2.89E+00,2.15E+00,1.59E+00,1.43E+00,1.41E+00,2.97E+15,0.227451,1.442506,10,36,0.073954,0.791118,13.077415,0.152048,0.890666,9.919022,0,0,3,240.200683,0,0.053779,0.017481,128.616992
17.65439,1.055527,0.404048,0.196199,0,2,123.5,0,4.95E+00,4.89E+00,4.66E+00,4.48E+00,4.09E+00,3.47E+00,2.84E+00,2.03E+00,1.54E+00,1.42E+00,1.41E+00,2.56E+15,0.431373,1.422628,19,33,0.003381,1.838435,45.777348,0.030989,0.894124,10.699966,0,2,2,180.494136,0,0.074575,0.025641,23.501834
16.714745,1.255746,0.933156,0.131421,0,2,94.5,0,5.60E+00,4.45E+00,4.26E+00,3.99E+00,3.63E+00,3.29E+00,2.84E+00,2.36E+00,1.75E+00,1.45E+00,1.41E+00,1.55E+15,0.372549,1.412348,15,24,0.036827,0.497655,26.764547,0.060693,0.842814,10.083274,0,0,2,545.837483,0,0.012842,0.027724,33.361181
18.906445,1.20575,0.147689,0.09731,0,1,180,0,5.49E+00,4.37E+00,4.14E+00,3.86E+00,3.51E+00,3.24E+00,2.85E+00,2.30E+00,1.74E+00,1.47E+00,1.41E+00,1.67E+15,0.505882,1.444113,18,31,0.001137,0.138542,109.240021,0.059449,0.843011,8.942353,0,0,1,474.665285,0,0.0163,0.028742,16.698321
17.487099,1.20403,1.012758,0.027972,0,0,0,0,5.57E+00,4.47E+00,4.22E+00,3.98E+00,3.68E+00,3.29E+00,2.80E+00,2.29E+00,1.74E+00,1.43E+00,1.41E+00,1.68E+15,0.396078,1.480861,27,27,0.001871,1.317656,52.458485,0.066691,0.88642,10.196187,0,0,0,486.966665,0,0.01792,0.026039,19.23008
16.816057,1.291299,0.132702,0.168456,0,2,112.5,0,5.97E+00,4.66E+00,4.27E+00,3.97E+00,3.67E+00,3.30E+00,2.81E+00,2.28E+00,1.75E+00,1.44E+00,1.41E+00,1.55E+15,0.376471,1.409095,15,25,0.003381,0.13775,41.711555,0.157159,0.859601,9.690051,0,1,2,456.072167,0,0.015802,0.028389,29.744268
18.312614,1.215074,0.410455,0.155077,0,1,143,0,6.77E+00,4.70E+00,4.22E+00,3.93E+00,3.58E+00,3.20E+00,2.74E+00,2.32E+00,1.77E+00,1.44E+00,1.41E+00,1.57E+15,0.470588,1.388505,15,32,0.009592,0.627514,73.160927,0.03461,0.892867,8.994875,0,1,1,444.420308,0,0.010106,0.028021,25.843634
10.026387,1.264639,0.898611,0.187022,0,0,0,0.017585,5.83E+00,4.96E+00,4.49E+00,4.14E+00,3.75E+00,3.32E+00,2.79E+00,2.29E+00,1.74E+00,1.43E+00,1.41E+00,1.66E+15,0.258824,1.3961,50,22,0.024436,0.354502,0.405056,0.178936,0.908504,9.471051,0,3,0,252.330768,0.000379,0.024741,0.018033,16.662086
15.732435,1.297683,0,0.475139,0,2,96,0,4.82E+00,4.74E+00,4.52E+00,4.32E+00,3.99E+00,3.54E+00,2.83E+00,2.08E+00,1.58E+00,1.43E+00,1.41E+00,1.78E+15,0.254902,1.452491,15,28,0.004206,1.146807,40.954277,0.029488,0.879002,9.341918,0,2,2,231.516236,0,0.062535,0.019731,34.680602
13.778982,1.450684,0.594556,0.178991,0,3,70.333336,0,5.06E+00,4.90E+00,4.68E+00,4.40E+00,4.00E+00,3.64E+00,2.87E+00,2.19E+00,1.59E+00,1.43E+00,1.41E+00,1.69E+15,0.278431,1.404669,7,52,0.002674,0.115417,118.488777,0.14553,0.887462,9.398909,0,0,3,290.145015,0,0.062733,0.021511,108.314476
11.180931,1.712875,0.974817,0.150841,0,2,107.5,0,5.07E+00,4.88E+00,4.67E+00,4.42E+00,4.00E+00,3.55E+00,2.84E+00,2.18E+00,1.60E+00,1.43E+00,1.41E+00,1.64E+15,0.247059,1.4671,326,36,0.007648,13.581809,52.866695,0.10648,0.882183,9.758056,0,0,2,295.770799,0,0.047712,0.018166,121.050249
6.05198,2.110865,0.502975,0.025659,0,0,0,0,4.91E+00,4.78E+00,4.62E+00,4.31E+00,3.95E+00,3.59E+00,3.00E+00,2.25E+00,1.62E+00,1.42E+00,1.41E+00,1.15E+15,0.047059,1.478037,19,25,0.012127,0.485061,0.485061,0.108371,0.892923,9.280829,0,0,0,397.407419,0,0.032375,0.008069,64.185722
10.465242,1.132659,0.002804,0.036441,0,1,162,0,4.74E+00,4.60E+00,4.41E+00,4.10E+00,3.83E+00,3.46E+00,2.90E+00,2.21E+00,1.59E+00,1.42E+00,1.41E+00,1.74E+15,0.105882,1.358893,39,35,0.004601,0.322723,30.09724,0.025596,0.917738,10.994117,0,0,1,343.994558,0,0.03698,0.012411,25.720458
10.345888,1.390864,0.26031,0.023161,0,1,90,0,4.83E+00,4.55E+00,4.35E+00,4.11E+00,3.85E+00,3.50E+00,2.94E+00,2.27E+00,1.63E+00,1.42E+00,1.41E+00,1.71E+15,0.235294,1.508853,19,25,0.017626,0.061485,4.646199,0.061132,0.925268,11.030944,0,0,1,354.972064,0,0.028811,0.015684,18.804086
10.536071,1.450911,0.31241,0.021083,0,1,75,0,4.77E+00,4.62E+00,4.39E+00,4.09E+00,3.82E+00,3.46E+00,2.83E+00,2.17E+00,1.60E+00,1.42E+00,1.41E+00,1.45E+15,0.211765,1.373439,39,21,0.042378,0.432013,49.956249,0.065028,0.935867,10.85576,0,0,1,349.231451,0,0.041887,0.015561,18.074295
19.024227,1.401716,0.34775,0.230863,0,2,52,0,5.12E+00,5.03E+00,4.77E+00,4.38E+00,4.10E+00,3.62E+00,2.92E+00,2.21E+00,1.61E+00,1.42E+00,1.41E+00,2.61E+15,0.572549,1.418304,9,68,0.003728,0.714028,39.401043,0.268894,0.926169,8.209332,0,1,2,269.736799,0,0.050632,0.035401,121.766081
24.005463,1.095705,0.07789,0.377793,0,2,93,0,5.17E+00,4.91E+00,4.62E+00,4.30E+00,3.96E+00,3.52E+00,2.91E+00,2.19E+00,1.60E+00,1.43E+00,1.41E+00,2.36E+15,0.427451,1.42488,45,68,0.000252,0.050914,87.648575,0.0111,0.930842,9.725144,0,2,2,275.643548,0,0.04416,0.04384,108.160878
12.292507,0.892216,0.619486,0.450322,0,2,149.5,0,5.50E+00,4.67E+00,4.36E+00,4.04E+00,3.63E+00,3.26E+00,2.91E+00,2.36E+00,1.66E+00,1.43E+00,1.41E+00,1.86E+15,0.388235,1.313194,43,53,0.002687,0.314615,137.15007,0.112224,0.800358,12.455355,0,2,2,344.257422,0,0.020564,0.019388,52.566918
21.220327,1.308423,0.462113,0.163904,0,3,71.666664,0,5.70E+00,4.67E+00,4.38E+00,4.03E+00,3.63E+00,3.28E+00,2.91E+00,2.38E+00,1.71E+00,1.44E+00,1.41E+00,2.05E+15,0.509804,1.418637,17,82,0.064154,0.228366,64.2043,0.078262,0.890094,10.459272,0,0,3,462.359159,0,0.017246,0.035021,139.492213
13.089993,0.728558,0.64215,0.231248,0,2,57.5,0,5.06E+00,4.93E+00,4.71E+00,4.44E+00,4.11E+00,3.66E+00,2.97E+00,2.11E+00,1.58E+00,1.42E+00,1.41E+00,1.99E+15,0.470588,1.353813,43,63,0.006354,0.290021,98.479286,0.224416,0.889854,10.486372,0,1,2,206.129367,0,0.055474,0.020257,44.762982
15.085605,0.720452,0.004315,0.081883,0,1,123,0,4.97E+00,4.73E+00,4.47E+00,4.15E+00,3.77E+00,3.35E+00,2.89E+00,2.29E+00,1.64E+00,1.43E+00,1.41E+00,2.80E+15,0.541176,1.346336,39,74,0.005681,0.492265,126.066139,0.173132,0.922073,10.416118,0,0,1,298.917722,0,0.024697,0.022967,52.413571
15.57421,0.657502,0.430352,0.094922,0,1,271,0,4.97E+00,4.57E+00,4.34E+00,4.09E+00,3.69E+00,3.28E+00,2.87E+00,2.35E+00,1.66E+00,1.43E+00,1.41E+00,2.90E+15,0.572549,1.381565,39,74,0.003251,2.510863,121.833679,0.064967,0.927971,10.334536,0,0,1,309.730023,0,0.015335,0.023421,50.835606
9.470395,1.397838,0.584939,0.082315,0,1,184,0.032325,5.46E+00,4.74E+00,4.42E+00,4.10E+00,3.74E+00,3.39E+00,3.00E+00,2.34E+00,1.71E+00,1.43E+00,1.41E+00,1.49E+15,0.054902,1.443442,39,38,0.006081,0.173769,113.474663,0.028872,0.884881,10.502986,0,0,1,439.426832,0.000995,0.024331,0.010439,48.620405
13.86667,0.779734,0.014598,0.10442,0,2,115,0,4.98E+00,4.80E+00,4.55E+00,4.21E+00,3.84E+00,3.43E+00,2.94E+00,2.27E+00,1.62E+00,1.42E+00,1.41E+00,2.32E+15,0.517647,1.4188,33,60,0.003234,0.383804,110.239182,0.027117,0.920539,9.856282,0,0,2,270.568702,0,0.034944,0.023238,50.710034
7.976518,1.353943,0.407189,0.231635,0,1,54,0,4.75E+00,4.52E+00,4.34E+00,4.07E+00,3.67E+00,3.25E+00,2.78E+00,2.24E+00,1.61E+00,1.43E+00,1.41E+00,1.32E+15,0.196078,1.396556,43,31,0.001003,0.320067,35.536568,0.013262,0.911043,10.20623,0,1,1,335.001312,0,0.02086,0.01288,47.022448
7.297716,1.409665,3.935265,0.076818,0,0,0,0,4.58E+00,4.48E+00,4.36E+00,4.12E+00,3.82E+00,3.42E+00,2.86E+00,2.14E+00,1.58E+00,1.42E+00,1.41E+00,1.44E+15,0.243137,1.359982,39,25,0.052548,2.002356,3.154003,0.072212,0.909307,11.096374,0,0,0,411.076694,0,0.023687,0.012947,36.529324
3.970992,-1,0.622466,0.115682,0,1,170,0,4.67E+00,4.54E+00,4.37E+00,4.23E+00,3.98E+00,3.52E+00,2.88E+00,2.11E+00,1.55E+00,1.42E+00,1.41E+00,1.65E+15,0.078431,1.348029,-1,1,0.001484,0.328936,125.74115,0.013199,0.827443,9.729525,0,1,1,334.256287,0,0.041875,0.007891,142.074765
16.634678,1.028882,0.633372,0.14258,0,2,79.5,0,8.43E+00,5.81E+00,4.47E+00,3.95E+00,3.68E+00,3.21E+00,2.78E+00,2.20E+00,1.69E+00,1.44E+00,1.41E+00,2.67E+15,0.168627,1.434981,15,40,0.026363,0.767285,1.142147,0.096729,0.906951,10.501349,0,0,2,347.16821,0,0.04424,0.03518,157.203733
14.346528,1.26245,1.165523,0.306891,0,1,163,0,4.69E+00,4.39E+00,4.28E+00,4.09E+00,3.87E+00,3.59E+00,2.92E+00,2.26E+00,1.62E+00,1.43E+00,1.41E+00,1.19E+15,0.396078,1.42657,177,66,0.033225,0.560174,54.124863,0.250471,0.926141,9.225447,0,1,1,584.987339,0,0.018247,0.029223,102.091714
10.840396,0.910178,0.840038,0.281942,0,2,110,0,4.91E+00,4.83E+00,4.59E+00,4.32E+00,4.04E+00,3.56E+00,2.91E+00,2.25E+00,1.70E+00,1.43E+00,1.41E+00,2.24E+15,0.156863,1.468349,19,55,0.011584,1.535884,83.683701,0.036309,0.85232,11.185585,0,2,2,185.323088,0,0.045671,0.019861,116.506994
8.70691,1.80403,0,0.154074,0,3,48.333332,0,5.07E+00,4.82E+00,4.58E+00,4.29E+00,4.03E+00,3.48E+00,2.81E+00,2.22E+00,1.68E+00,1.43E+00,1.41E+00,1.96E+15,0.294118,1.479591,18,37,0.001714,3.077824,51.564869,0.029468,0.834369,9.47681,0,0,3,298.548719,0,0.044177,0.017018,99.495058
8.467385,1.618835,0.409602,0.161456,0,2,109,0,4.90E+00,4.63E+00,4.47E+00,4.24E+00,3.98E+00,3.43E+00,2.82E+00,2.26E+00,1.72E+00,1.43E+00,1.41E+00,2.52E+15,0.282353,1.48995,18,41,0.116892,0.026398,44.33778,0.214481,0.856965,9.198251,0,0,2,359.430224,0,0.027476,0.017066,95.428383
8.943399,1.419912,0,0.165104,0,1,113,0,5.10E+00,4.96E+00,4.67E+00,4.30E+00,3.85E+00,3.39E+00,2.76E+00,2.12E+00,1.65E+00,1.43E+00,1.41E+00,1.55E+15,0.282353,1.462025,18,42,0.36872,0.85793,5.808789,0.246391,0.861403,9.575029,0,1,1,254.465131,0,0.051616,0.018865,98.559866
8.271907,1.491734,0.825541,0.152047,0,3,100.333336,0,5.61E+00,4.78E+00,4.35E+00,4.01E+00,3.68E+00,3.31E+00,2.91E+00,2.31E+00,1.71E+00,1.44E+00,1.41E+00,1.56E+15,0.062745,1.353756,39,35,0.009592,0.242646,71.288368,0.038863,0.719071,10.717007,0,0,3,383.60179,0,0.024627,0.010248,57.63929
8.544603,1.411836,0.478869,0.197208,0,2,93,0,5.08E+00,4.95E+00,4.70E+00,4.29E+00,3.95E+00,3.45E+00,2.84E+00,2.10E+00,1.60E+00,1.43E+00,1.41E+00,1.66E+15,0.282353,1.4853,19,39,0.01431,0.02015,19.091867,0.154479,0.870688,9.170226,0,0,2,192.037419,0,0.064237,0.016868,87.880974
6.777803,1.940239,0.509181,0.164115,0,2,75.5,0,4.97E+00,4.86E+00,4.64E+00,4.32E+00,3.91E+00,3.50E+00,2.89E+00,2.24E+00,1.64E+00,1.43E+00,1.41E+00,2.10E+15,0.239216,1.492753,33,19,0.024674,0.051252,17.975225,0.080537,0.828959,9.159877,0,0,2,229.18968,0,0.042583,0.012197,56.814187
7.703727,1.600977,0.431084,0.151681,0,2,100,0,4.92E+00,4.75E+00,4.54E+00,4.28E+00,3.91E+00,3.48E+00,2.89E+00,2.25E+00,1.65E+00,1.43E+00,1.41E+00,2.03E+15,0.286275,1.480774,31,24,0.007391,0.245024,0.291951,0.125461,0.906102,9.523161,0,0,2,231.829692,0,0.037868,0.013385,62.024754
7.395443,1.752696,0.477668,0.212977,0,1,218,0,4.96E+00,4.83E+00,4.59E+00,4.31E+00,3.91E+00,3.47E+00,2.86E+00,2.19E+00,1.62E+00,1.42E+00,1.41E+00,2.42E+15,0.270588,1.467711,28,20,0.005868,0.033795,26.52,0.040391,0.885252,8.751598,0,0,1,221.974638,0,0.050809,0.015772,97.336766
9.382563,1.281449,0.011872,0.072136,0,1,175,0,5.18E+00,5.05E+00,4.80E+00,4.39E+00,3.90E+00,3.52E+00,2.85E+00,2.18E+00,1.60E+00,1.42E+00,1.41E+00,1.56E+15,0.309804,1.465494,17,31,0.306992,0.226481,23.718243,0.227842,0.836799,11.382017,0,0,1,232.174568,0,0.054262,0.019727,50.278242
23.556101,1.243111,0.225532,0.188947,0,3,43.666668,0,4.75E+00,4.60E+00,4.40E+00,4.15E+00,3.89E+00,3.39E+00,2.97E+00,2.31E+00,1.68E+00,1.43E+00,1.41E+00,1.86E+15,0.431373,1.439238,21,49,0.013663,0.10594,151.854111,0.037102,0.896611,11.088516,0,0,3,327.55695,0,0.027578,0.039257,93.120841
16.450523,1.328366,0.803271,0.428802,0,4,53.5,0,4.92E+00,4.85E+00,4.64E+00,4.32E+00,4.03E+00,3.57E+00,2.93E+00,2.20E+00,1.60E+00,1.43E+00,1.41E+00,1.61E+15,0.282353,1.477914,48,24,0.254232,0,0,0.240305,0.889578,10.075332,0,4,4,228.702735,0,0.05554,0.024389,27.99031
19.282726,1.073813,0.782911,0.156905,0,3,71,0,4.83E+00,4.64E+00,4.46E+00,4.22E+00,4.01E+00,3.56E+00,3.00E+00,2.28E+00,1.65E+00,1.43E+00,1.41E+00,1.96E+15,0.462745,1.421539,39,44,0.003963,0.16093,160.884079,0.035311,0.88832,10.262478,0,0,3,341.373875,0,0.031467,0.030784,51.749116
24.175657,0.952922,0.554988,0.070186,0,2,85,0,4.52E+00,4.42E+00,4.32E+00,4.25E+00,4.13E+00,3.54E+00,2.89E+00,2.15E+00,1.57E+00,1.42E+00,1.41E+00,1.69E+15,0.415686,1.425812,18,66,0.017661,1.031726,152.844849,0.073969,0.831469,12.501247,0,0,2,471.013824,0,0.035423,0.047404,116.126653
20.907026,1.021561,0.150586,0.059998,0,1,181,0,4.91E+00,4.71E+00,4.51E+00,4.31E+00,4.10E+00,3.56E+00,2.90E+00,2.21E+00,1.57E+00,1.42E+00,1.41E+00,1.55E+15,0.470588,1.453151,39,58,0.012187,0.360731,161.081024,0.053807,0.861478,10.163868,0,0,1,410.50821,0,0.042112,0.032652,62.25865
10.730394,1.396379,0.619838,0.151406,0,0,0,0.057284,5.59E+00,4.94E+00,4.46E+00,4.06E+00,3.68E+00,3.33E+00,2.99E+00,2.35E+00,1.74E+00,1.45E+00,1.41E+00,1.58E+15,0.05098,1.320366,59,31,0.002665,0.329369,86.767441,0.014764,0.84264,9.514351,0,0,0,298.085051,0.000608,0.020372,0.01109,38.313702
12.716666,0.868525,0.855666,0.362809,0,1,56,0,4.83E+00,4.71E+00,4.50E+00,4.35E+00,4.05E+00,3.51E+00,2.87E+00,2.05E+00,1.54E+00,1.42E+00,1.41E+00,1.59E+15,0.380392,1.353576,19,47,0.004601,0.513254,14.305932,0.02598,0.886786,9.946172,0,3,1,262.595144,0,0.064463,0.021355,41.739288
